CSLUG,CTITLE,SLUG,TITLE,SUBTITLE,SUPPLIER,DEFAULT_PRICE,IS_FG,MIN,MAX,STOCK,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0086,เลนส์ป้องกัน PROTECTIVE LENS D30x5(WSX) RWM#HYD-GLRI-0024R,,,800.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0087,"ใบตัดใยหนึ่งชั้น 14"" สีเขียว",,,70.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0088,หน้ากากเชื่อมสวมหัว สีดำ,,,120.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0089,ถุงมือเชื่อมไฟฟ้า สีขาว,,,180.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0090,ลวดเชื่อมเหล็ก 2.6x350mm.,,,1580.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0091,อะไหล่หางปลาเครื่องเชื่อมอาร์กอนสั้น,,,40.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0092,อะไหล่หางปลาเครื่องเชื่อมอาร์กอนยาว,,,40.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0093,"สก๊อตไบร์เขียวแบบม้วน (6""x30ฟุต)",,,950.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0094,Epoxy A+B,,,175.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0095,ด้ามเชื่อมทิก WP-26F ดำ,,,104.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0096,ถุงมือหนัง-งานเชื่อม - สีขาว - แบบยาว,,,195.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0097,"ใบเจียรเหล็ก(แบบหนา) 4""x6  สีแดง (100x2x16mm)",,,13.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0098,"แผ่นเหล็กสีดำ Size T3 x4""x8""",,วนวัฒน์,,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0099,"เหล็กแผ่นดำ(1.5mm)-1200x2400 (4""x8"")",,คอมไบน์เมทัลเวิร์ค จำกัด,1200.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0100,"ท่อสี่เหลี่ยมสแตนเลส SUS 304 1""x1""x1.5mmx6M.",,POS240806-042 คอมไบน์เมทัลเวิร์ค จำกัด,800.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0101,แผ่นสแตนเลส SUS 304 1.2mm ผิวมัน 2B (1200x2400mm),,POS240806-042 คอมไบน์เมทัลเวิร์ค จำกัด,2500.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0102,แผ่นสแตนเลส SUS 304 HL/PVC 1.5mm (1200x2400mm),,POS240820-048 คอมไบน์เมทัลเวิร์ค จำกัด,3500.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0103,ล้อทรายขัดเหล็กสแตนเลส เบอร์ 120,,,,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0104,ล้อทรายขัดเหล็กสแตนเลส เบอร์ 80,,,,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0105,หินไฟ,,,,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0106,"เหล็กแผ่นขาว(0.5mm)-- - - 1200x2400 (4""x8"")",,คอมไบน์เมทัลเวิร์ค จำกัด PO241102-080,450.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0107,เหล็กแบน 25x3x6000mm,,คอมไบน์เมทัลเวิร์ค จำกัด PO241102-080,170.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0108,"แผ่นสแตนเลส SUS 304(1.5mm)-ผิว HL/PVC - - 1500x3000 (5""x10"")",,คอมไบน์เมทัลเวิร์ค จำกัด PO241104-081,5700.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0109,"แผ่นอลูมิเนียม(1.5mm)-- - - 1200x2400 (4""x8"")",,คอมไบน์เมทัลเวิร์ค จำกัด 24049,1450.00,0,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0110,น้ำมันหล่อเย็น เทรน T909,,,1688.00,,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0011,ดอกสว่านเจาะสแตนเลส 12.5mm ,,,,,,,,,,,,,,,,,,,,,,
DJ ,Stainless steel,DJ0012,"ฉากเหล็ก 2""x2""x6.0mmx6M (50x50x6x6000mm) วนวัฒน์#",,บริษัท วนวัฒน์ แสตนเลส สตีล จำกัด,580.00,,,,,,,,,,,,,,,,,,,
