CSLUG,CTITLE,SLUG,TITLE,SUBTITLE,SUPPLIER,DEFAULT_PRICE,IS_FG,MIN,MAX,STOCK,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0089,ดอกสว่านเจาะทะลุปลายคาร์ไบด์ 8x70 ขาว,,,320.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0090,ดอกสว่านเจาะทะลุปลายคาร์ไบด์ 8x70 ซ้าย,,,320.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0091,ดอกสว่านเจาะทะลุปลายคาร์ไบด์ 9x70 ขาว,,,,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0092,ดอกสว่านเจาะทะลุปลายคาร์ไบด์ 9x70 ซ้าย,,,,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0093,ดอกสว่านเจาะทะลุปลายคาร์ไบด์ 10x70 ขาว,,,350.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0094,ดอกสว่านเจาะทะลุปลายคาร์ไบด์ 10x70 ซ้าย,,,350.00,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0095,ดอกเจาะคาร์ไบด์ D35x70 ขวา,,,,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0096,ดอกเจาะคาร์ไบด์ D35x70 ซ้าย,,,,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0097,ดอกเจาะคาร์ไบด์ D40x70 ขวา,,,,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0098,ดอกเจาะคาร์ไบด์ D40x70 ซ้าย,,,,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0099,อุปกรณ์เฟืองโซ่ 10 221525-3 Makita,,,,0,,,,,,,,,,,,,,,,,,
DI,Tool &Equipment ,DI0100,อุปกรณ์ดอกเร้าเตอร์ Endmill - 10x50x100x2T,,คมการช่าง จำกัด,2250.00,0,,,,,,,,,,,,,,,,,,
